"","Proyecto","Temporada","Codigo","Codigo_Corto","Nombre","Nombre_Completo","Fecha","Hora","Norte","Este","Cota","Zona","Lugar","Distrito","Provincia","Vertiente","Cuenca","Subcuenca","Microcuenca","Tipo_Fuente","Clase_Fuente","Uso","PFQ","T.Analisis","Muestreo","Monitoreo","Blanco","Estandar","Duplicado","Asp_Geologico","Desc_Litologica","Morfologia","Pendiente","Caudal","Color","Olor","T_Fuente","T_Ambiente","pH","pH_mV","Eh","ORP_mv","CE_uS_cm","TDS_mg_L","TDS_ppt","Salinidad_PSU","Resistividad_Kohm-cm","OD_mgL","OD_Sat.","Precipitados","Algas_plantas","Basurales","Animales","Letrinas_Sítios","Poblacion","Pasivos_Ambientales","Act_Antropica","Alt.Geo.Nat","Ev.Meteo","Viento","Foto","Observaciones","Realizado_por","Alcalinidad_mgCaCO3_L","CO3_menos_2_mg_L","HCO3_menos","F","Cl","NO3_menos_1","NO3_menos_1_como_N","SO4_menos_2","NO2_menos_1","NO2_menos_1_como_N","Na_dis","Mg_dis","K_dis","Ca_dis","Sr_dis","Li_dis","Si_dis","SiO2 _dis","Ag_dis","Al_dis","As_dis","B_dis","Ba_dis","Be_dis","Bi_dis","Cd_dis","Ce_dis","Co_dis","Cr_dis","Cu_dis","Fe_dis","Hg_dis","La_dis","Mn_dis","Mo_dis","Ni_dis","Pb_dis","S_dis","Sb_dis","Se_dis","Sn_dis","Th_dis","Ti_dis","Tl_dis","U_dis","V_dis","W_dis","Y_dis","Zn_dis","Na_tot","Mg_tot","K_tot","Ca_tot","Sr_tot","Li_tot","Si_tot","SiO2_tot","Ag_tot","Al_tot","As_tot","B_tot","Ba_tot","Be_tot","Bi_tot","Cd_tot","Ce_tot","Co_tot","Cr_tot","Cu_tot","Fe_tot","Hg_tot","La_tot","Mn_tot","Mo_tot","Ni_tot","Pb_tot","S_tot","Sb_tot","Se_tot","Sn_tot","Th_tot","Ti_tot","Tl_tot","U_tot","V_tot","W_tot","Y_tot","Zn_tot","Ca_meq_l","Mg_meq_l","Na_meq_l","K_meq_l","Total_meq_l...156","HCO3_meq_l","CO3_meq_l","SO4_meq_l","Cl_meq_l","Total_meq_l...161","BI_per","Ca_per","Mg_per","Na_plus_K_per","HCO3_plus_CO3_per","SO4_per","Cl_per","HIDROTIPO","As_com","As_ran","B_com","B_ran","Cu_com","Cu_ran","Fe_com","Fe_ran","Mn_com","Mn_ran","pH_ran","CE_ran","Ti_com","Ti_ran","Zn_com","Zn_ran","Ni_com","Ni_ran"
"124","GA47C","Estiaje","13491-19-SW-165","SW-165","Picomayo","Río Picomayo",2019-10-22,1899-12-31 11:07:00,8269426,209031,3461,"19 S","Marcapampa","Ichupampa","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Río","Agropecuario","Sí","Químico",NA,"Si",NA,NA,NA,"Depósito superficial","El río corta una profunda terraza aluvial a manera de cañón de unos 300 metros de profundidad de suelo limo arenoso con bloques angulosos de un antiguo cono de deyección. En la base bloques de hasta 3 metros de diámetro con depósitos de arenas finas, medias y gruesas, cantos de 5 a 25 cm angulosos a subangulosos.","Cañón","Muy Fuerte",700,"Beige","Inodoro",20.8,NA,8.46,61.5,NA,152.6,260.6,128.2,NA,0.175,3.837,6.92,115,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","No","89648971","Ninguna","M. Huaripata & J. Andrade","79.099999999999994","< 0.6","96.5","0.18","0.85399999999999998","< 0.009","< 0.002",48.17,"< 0.015","< 0.004",15.24,6.663,3.21,22.49,0.2457,"5.0000000000000001E-3",13.2,28.248,"< 0.00008","2.3E-2","1.6000000000000001E-3","5.0999999999999997E-2",0.0275,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","2.5000000000000001E-3","4.5999999999999999E-2","< 0.00005","< 0.0005","3.0999999999999999E-3","5.9999999999999995E-4","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","4.0000000000000002E-4","3.2000000000000002E-3","< 0.0002","< 0.00002","< 0.008",15.24,6.663,3.21,22.49,0.2457,"5.0000000000000001E-3",13.2,28.248,"< 0.00008","0.13300000000000001","1.6000000000000001E-3","5.1999999999999998E-2",0.0325,"< 0.0002","< 0.0002","< 0.00010","3.8000000000000002E-4","< 0.0002","< 0.0007","5.7000000000000002E-3","0.20699999999999999","< 0.00005","< 0.0005","9.2999999999999992E-3","5.9999999999999995E-4","< 0.0002","1.1000000000000001E-3",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","4.4000000000000003E-3","< 0.0002","4.0000000000000002E-4","3.5000000000000001E-3","< 0.0002","< 0.00002","< 0.008",1.1245,0.548395061728395,0.662608695652174,0.0820971867007673,2.41760094408134,1.58196721311475,0,1.00354166666667,0.0240902679830748,2.6095991477645,-3.81918762283964,46.5130526505191,22.683440088446,30.8035072610348,60.6210809989703,38.4557784488222,0.923140552207476,"Bicarbonatada cálcica",0.0016,"Moderado",0.051,"Moderado",0.0025,"Alto",0.046,"Alto",0.0031,"Moderado","Alto","Moderado",NA,NA,NA,NA,0.00014702881689897,"Moderado"
"125","GA47C","Estiaje","13491-19-SW-166","SW-166","Pucca Moco","Quebrada Pucca Moco",2019-10-24,1899-12-31 10:53:00,8265588,213181,3507,"19 S","Pucca Moco","Achoma","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Quebrada","Ninguno","No","-",NA,NA,NA,NA,NA,"Sedimentario/Depósito superficial","En la base de la quebrada observamos cantos y bloques de hasta 50 cm de diametro. En ambas margenes de la quebrada afloran conglomerados que corresponden a la Fm. Colca.","Planicie","Muy baja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","Rural","No","Ninguno","No","Ninguno","No","433441","La quebrada en esta época del año (temporada de estiaje) se encontró seca.","M.Carrasco & I. Becerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","GA47C","Estiaje","13491-19-SW-167","SW-167","Colca","Río Colca",2019-10-22,1899-12-31 12:30:00,8267179,213574,3316,"19 S","Pampajashi","Coporaque","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Superficial","Río","Agropecuario","Sí","Químico",NA,"Si",NA,NA,NA,"Depósito superficial","Extensos y profundos depósitos aluviales de suelos limosos, limo arenosos con arenas finas, medias y gruesas, en la base bloques de hasta 5 m de diámetro angulosos, subangulosos y redondeados. Hacia el lado de las fuentes termales se observa afloramiento de  lavas volcánicas.","Río","Fuerte",NA,"Verdoso","Inodoro",21.5,NA,8.33,56,NA,145.3,982.4,483.4,NA,0.535,1.04,8.05,135.7,"No","Sí (algas verdes)","No","No","No","Rural","No","Agropecuario","No","Ninguno","Si (Moderado a Fuerte)","8972897489768980","Ninguna","M. Huaripata & J. Andrade","161.4","7.5","181.7","0.505","170.8","1.77","0.4",73.49,"< 0.015","< 0.004",151.8,7.223,12.07,33.5,0.6514,"0.41060000000000002",21,44.94,"< 0.00008","8.0000000000000002E-3","4.5400000000000003E-2","1.593",0.0361,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.4E-3","4.1000000000000002E-2","< 0.00005","< 0.0005","2.06E-2","1.5E-3","4.0000000000000002E-4","< 0.0002",NA,"1.2999999999999999E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","8.9999999999999998E-4","6.8999999999999999E-3","2.7000000000000001E-3","< 0.00002","< 0.008",151.8,7.223,12.07,33.5,0.6514,"0.41060000000000002",21,44.94,"< 0.00008","6.8000000000000005E-2","4.5400000000000003E-2","1.86",0.0366,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.8E-3","0.105","< 0.00005","< 0.0005","3.6999999999999998E-2","1.5E-3","5.0000000000000001E-4","< 0.0002",NA,"1.5E-3","< 0.0006","< 0.0002","< 0.00006","2.3E-3","< 0.0002","8.9999999999999998E-4","7.1999999999999998E-3","3.3E-3","< 0.00002","< 0.008",1.675,0.594485596707819,6.6,0.308695652173913,9.17818124888173,2.97868852459016,0.25,1.53104166666667,4.81805359661495,9.57778378787178,-2.13053574266641,18.2498030337337,6.47716122167723,75.273035744589,33.7101838598467,15.9853437974389,50.3044723427145,"Clorurada sódica",0.0454,"Muy Alto",1.593,"Muy Alto",0.0014,"Moderado",0.041,"Alto",0.0206,"Alto","Alto","Muy Alto",NA,NA,NA,NA,4e-04,"Moderado"
"127","GA47C","Estiaje","13491-19-SW-170","SW-170","Ccayachapa","Quebrada Ccayachapa",2019-10-24,1899-12-31 11:40:00,8276930,221831,3891,"19 S","Ccachape","Coporaque","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Agropecuario","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Depósito superficial","La quebrada se abre en flujos de lava volcánica en ambos márgenes y en la parte superior. En la base se extiende una extensa terraza aluvial con suelo areno limoso y areno arcilloso, en el lecho del río arenas finas medias y gruesas con bloques de 5 a 50 cm angulosos a subangulosos.","Valle","Media",NA,"Incoloro","Inodoro",12.8,NA,7.96,65.4,NA,176.3,79,39.29,NA,0.088,12.66,6.48,102.3,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","Sí, leve","91059111","Es captado con canal para el regadío de plantaciones","M. Huaripata & J. Andrade","33.4","< 0.6","40.700000000000003","0.183","0.81399999999999995","< 0.009","< 0.002",6.064,"< 0.015","< 0.004",4.81,1.982,3.96,5.76,0.0551,"< 0.0007",17.6,37.664,"< 0.00008","1.2E-2","1.2999999999999999E-3","2.3E-2",0.0345,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.2999999999999999E-3","0.08","< 0.00005","< 0.0005","3.0000000000000001E-3","4.0000000000000002E-4","6.9999999999999999E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","1.6000000000000001E-3","< 0.0002","< 0.00002","< 0.008",5.13,2.124,4.11,5.81,0.0551,"1.6000000000000001E-3",18.2,38.948,"< 0.00008","5.3999999999999999E-2","1.4E-3","2.3E-2",0.0173,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","3.5000000000000001E-3","1.8E-3","1.6000000000000001E-3","0.159","< 0.00005","< 0.0005","5.4000000000000003E-3","1.4E-3","6.9999999999999999E-4","< 0.0002",NA,"6.9999999999999999E-4","< 0.0006","< 0.0002","< 0.00006","3.5000000000000001E-3","< 0.0002","< 0.0002","2.8999999999999998E-3","2.5000000000000001E-3","< 0.00002","< 0.008",0.288,0.163127572016461,0.209130434782609,0.101278772378517,0.761536779177586,0.667213114754098,0,0.126333333333333,0.0229619181946403,0.816508366282072,-3.48352436320657,37.8182653648091,21.4208396070678,40.7608950281231,81.7154045576065,15.4723868793391,2.81220856305444,"Bicarbonatada sódica",0.0013,"Moderado",0.023,"Moderado",0.0013,"Moderado",0.08,"Alto",0.003,"Bajo","Moderado","Bajo",NA,NA,NA,NA,7e-04,"Alto"
"128","GA47C","Estiaje","13491-19-SW-172","SW-172","Colca","Río Colca",2019-10-21,1899-12-31 15:35:00,8280416,225733,3733,"19 S","Tuti","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Agropecuario","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Depósito superficial","En las partes altas lavas volcánicas en la base (lecho de río) acumulación de arenas finas, medias y gruesas. Cantos de 10 cm a 25 cm angulosos, subangulosos y redondeados en el lecho del río. En ambos márgenes  bloques de hasta 2 m de diámetro de lavas volcánicas.","Río","Fuerte",NA,"Incoloro","Inodoro",18.5,NA,9,91.2,NA,130.2,459.5,225.5,NA,0.27,2.176,8.66,145,"No","Sí (algas verdes)","No","No","No","Rural","No","Ganadería","No","Ninguno","Si (Leve a Moderado)","89118918","Existen filtraciones de agua a la margen derecha dando al suelo un teñido amarillento posiblemente de aguas servidas de las poblaciones aledañas,  con olor levemente fetido.","M. Huaripata & J. Andrade","77.3","16.899999999999999","59.8","0.108","77.010000000000005","0.20100000000000001","4.4999999999999998E-2",22.04,"< 0.015","< 0.004",61.92,4.051,4.81,18.37,0.3605,"8.2299999999999998E-2",8,17.12,"< 0.00008","0.02","2.6599999999999999E-2","0.43",0.0246,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","2.2000000000000001E-3","2.5999999999999999E-2","< 0.00005","< 0.0005","7.4999999999999997E-3","1.1999999999999999E-3","5.9999999999999995E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","4.0000000000000002E-4","2.2000000000000001E-3","< 0.0002","< 0.00002","< 0.008",61.92,4.051,4.81,18.37,0.3605,"8.2299999999999998E-2",8,17.12,"< 0.00008","6.9000000000000006E-2","2.6599999999999999E-2","0.44600000000000001",0.0252,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","2.2000000000000001E-3","6.3E-2","< 0.00005","< 0.0005","1.18E-2","1.1999999999999999E-3","5.9999999999999995E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","2.2000000000000001E-3","< 0.0002","4.0000000000000002E-4","2.5000000000000001E-3","< 0.0002","< 0.00002","< 0.008",0.9185,0.333415637860082,2.69217391304348,0.123017902813299,4.06710745371686,0.980327868852459,0.563333333333333,0.459166666666667,2.17235543018336,4.17518329903582,-1.3112355358595,22.5836177296127,8.19785662548403,69.2185256449033,36.9722977801304,10.9975211572796,52.0301810625901,"Clorurada sódica",0.0266,"Muy Alto",0.43,"Alto",0.0022,"Alto",0.026,"Moderado",0.0075,"Moderado","Muy Alto","Alto",NA,NA,NA,NA,6e-04,"Alto"
"129","GA47C","Estiaje","13491-19-SW-173","SW-173","Choquepampa","Quebrada Choquepampa",2019-10-21,1899-12-31 16:45:00,8277217,224745,3865,"19 S","Choquepampa","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Agropecuario","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Depósito superficial","En ambos márgenes la quebrada se abre a través de flujos de lava volcánicos. En la base extensas terrazas aluviales a manera de andenes aprovechados para sembrío y riego. Terraza de material aluvial, fluvioglaciar con cantos angulosos y subangulosos.","Ladera","Media",NA,"Incoloro","Inodoro",14.3,NA,8.05,39.4,NA,150.4,131.8,65.12,NA,0.112,7.599,6.82,104.7,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","Si (Leve a Moderado)","89258931","Ninguna","M. Huaripata & J. Andrade","54.9","< 0.6","67","0.19","1.095","1.272","0.28699999999999998",5.452,"< 0.015","< 0.004",5.87,4.333,3.41,9.49,0.1083,"< 0.0007",20.3,43.442,"< 0.00008","< 0.003","1.9E-3","1.7000000000000001E-2",0.0122,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.1999999999999999E-3","< 0.016","< 0.00005","< 0.0005","1.1999999999999999E-3","< 0.0002","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","1.18E-2","< 0.0002","< 0.00002","< 0.008",5.87,4.333,3.41,9.49,0.1083,"< 0.0007",20.3,43.442,"< 0.00008","0.107","1.9E-3","0.02",0.0172,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","1E-3","1.1999999999999999E-3","0.20399999999999999","< 0.00005","< 0.0005","5.7000000000000002E-3","< 0.0002","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","2.8999999999999998E-3","< 0.0002","< 0.0002","1.18E-2","< 0.0002","< 0.00002","< 0.008",0.4745,0.356625514403292,0.255217391304348,0.0872122762148338,1.17355518192247,1.09836065573771,0,0.113583333333333,0.0308885754583921,1.24283256452943,-2.86698120815585,40.4326960767786,30.388474261524,29.1788296616974,88.3755935501717,9.13906962007702,2.48533682975127,"Bicarbonatada cálcica",0.0019,"Moderado",0.017,"Bajo",0.0012,"Moderado",0.0110671068295225,"Bajo",0.0012,"Bajo","Alto","Bajo",NA,NA,NA,NA,0.00015752465472899,"Moderado"
"130","GA47C","Estiaje","13491-19-SW-174","SW-174","Colca","Río Colca",2019-10-21,1899-12-31 17:46:00,8278250,224952,3694,"19 S","Canocota","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Agropecuario","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Depósito superficial","A la margen derecha lavas volcánicas (cañón), a la margen izquierda las lavas afloran por niveles recubiertos por material aluvial fluvial (suelo areno limoso, areno arcilloso). En la base (lecho del río) grandes bloques de hasta 6 m de diámetro de lavas y cantos rodados. Depósitos de arenas muy finas, medias y gruesas con cantos de 3  a 13 cm angulosos, subangulosos y redondeados.","Cañón","Fuerte",NA,"Incoloro","Inodoro",15.7,NA,9.2,101.1,NA,145.6,490.1,241,NA,0.283,2.041,6.11,94.5,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","Sí, moderado","89198922","Forma playas de arena.","M. Huaripata & J. Andrade","85.9","19.3","65.7","0.13900000000000001","78.3","0.22","0.05",22.4,"< 0.015","< 0.004",60.08,4.572,5.05,18.17,0.3582,"8.6699999999999999E-2",8.7,18.618,"< 0.00008","1.7000000000000001E-2","2.7400000000000001E-2","0.46300000000000002",0.0131,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","2E-3","2.4E-2","< 0.00005","< 0.0005","7.7999999999999996E-3","1.4E-3","5.0000000000000001E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","6.9999999999999999E-4","2.8999999999999998E-3","< 0.0002","< 0.00002","< 0.008",60.08,4.572,5.05,18.17,0.3582,"8.6699999999999999E-2",8.7,18.618,"< 0.00008","4.9000000000000002E-2","2.7400000000000001E-2","0.46800000000000003",0.02,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","2E-3","9.8000000000000004E-2","< 0.00005","< 0.0005","1.01E-2","1.4E-3","5.0000000000000001E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","1.6000000000000001E-3","< 0.0002","6.9999999999999999E-4","3.0000000000000001E-3","< 0.0002","< 0.00002","< 0.008",0.9085,0.376296296296296,2.61217391304348,0.129156010230179,4.02612621956995,1.07704918032787,0.643333333333333,0.466666666666667,2.20874471086037,4.39579389118824,-4.38935143953772,22.5651147145864,9.34636113659869,68.0885241488149,39.1370149794754,10.6162089992923,50.2467760212323,"Clorurada sódica",0.0274,"Muy Alto",0.463,"Alto",0.002,"Alto",0.024,"Moderado",0.0078,"Moderado","Muy Alto","Alto",NA,NA,NA,NA,5e-04,"Moderado"
"131","GA47C","Estiaje","13491-19-SW-175","SW-175","Colca","Río Colca",2019-10-27,1899-12-31 13:43:00,8271285,221674,3600,"19 S","La Calera","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Balneológico, Ganadería","Sí","Químico",NA,"Si",NA,NA,"Sí (1349119SW214)","Volcánico/Sedimentario","El punto de muestreo se encuentra cerca a instalaciones de la Calera, en los márgenes tenemos afloramientos de areniscas cuarzosas de grano medio de la Fm. Hualhuani","Valle","Baja",NA,"Incoloro","Inodoro",19.1,NA,8.45,84.1,NA,228.4,1708,837.1,NA,0.906,0.5857,7.85,132,"No","Sí (Poco)","No","Sí","No","Rural","No","Ganadería","No","Ninguno","Sí, moderado","966978","Presencia de basura, aguas arriba a 100 m pescan o se bañan en aguas termales o río, aguas abajo a 200 m existe una cantera de agregados.","J.Ortiz & A.Otiniano","211.7","< 0.6","258.3","0.71","363.3","< 0.009","< 0.002",75.34,"< 0.015","< 0.004",279.4,8.851,18.55,45.89,1.032,"0.70050000000000001",8.8,18.832,"< 0.00008","0.01","0.1115","3.7130000000000001",0.052,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.5E-3","8.6999999999999994E-2","< 0.00005","< 0.0005","6.3500000000000001E-2","1.4E-3","5.0000000000000001E-4","< 0.0002",NA,"5.0000000000000001E-4","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","8.0000000000000004E-4","2.0999999999999999E-3","3.0999999999999999E-3","< 0.00002","< 0.008",279.4,8.884,18.86,45.89,1.032,"0.70050000000000001",9,19.26,"< 0.00008","3.2000000000000001E-2","0.11990000000000001","4.2850000000000001",0.052,"< 0.0002","< 0.0002","< 0.00010","1E-4","< 0.0002","< 0.0007","1.6000000000000001E-3","0.186","< 0.00005","< 0.0005","8.4500000000000006E-2","1.4E-3","5.9999999999999995E-4","5.0000000000000001E-4",NA,"1.1000000000000001E-3","< 0.0006","< 0.0002","< 0.00006","1.6999999999999999E-3","< 0.0002","8.0000000000000004E-4","3.0999999999999999E-3","3.3E-3","< 0.00002","< 0.008",2.2945,0.728477366255144,12.1478260869565,0.474424552429668,15.6452280056413,4.2344262295082,0,1.56958333333333,10.2482369534556,16.0522465162971,-1.28407236473701,14.6658137495513,4.65622722783248,80.6779590226162,26.3790256722583,9.77796678950705,63.8430075382347,"Clorurada sódica",0.1115,"Muy Alto",3.713,"Muy Alto",0.0015,"Moderado",0.087,"Alto",0.0635,"Muy Alto","Alto","Muy Alto",NA,NA,NA,NA,5e-04,"Moderado"
"132","GA47C","Estiaje","13491-19-SW-176","SW-176","Colca","Río Colca",2019-10-21,1899-12-31 16:13:00,8274607,223204,3622,"19 S","Taquipalca","Coporaque","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Ninguno","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Sedimentario/Depósito superficial","En la base del Río Colca se observan cantos y bloques polimícticos de hasta 2.5 metros de diámetro. En el margen izquierda afloran potentes bancos de areniscas cuarzosas de la Fm. Hualhuani. En la margen derechoi afloramientos de flujos de lavas del C.V. Canacota.","Cañón","Baja",NA,"Incoloro","Inodoro",15,NA,9,120.9,NA,290,493.4,242.3,NA,0.285,2.027,7.45,118.6,"No","Sí","No","No","No","Rural","No","Ninguno","No","Ninguno","No","321331","Ninguna","M.Carrasco & I. Becerra","399","46.8","39.159999999999997","0.113","69.680000000000007","< 0.009","< 0.002",21.21,"< 0.015","< 0.004",59.05,4.946,4.8,20.19,0.3614,"8.1900000000000001E-2",6.7,14.338,"< 0.00008","1.2999999999999999E-2","2.1700000000000001E-2","0.41399999999999998",0.0259,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.9E-3","2.3E-2","< 0.00005","< 0.0005","6.6E-3","1.1999999999999999E-3","5.0000000000000001E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","4.0000000000000002E-4","2.5999999999999999E-3","< 0.0002","< 0.00002","< 0.008",59.05,4.946,4.8,20.19,0.3614,"8.1900000000000001E-2",6.7,14.338,"< 0.00008","3.7999999999999999E-2","2.1700000000000001E-2","0.435",0.0259,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.9E-3","4.9000000000000002E-2","< 0.00005","< 0.0005","1.4200000000000001E-2","1.1999999999999999E-3","5.9999999999999995E-4","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","4.0000000000000002E-4","2.8999999999999998E-3","< 0.0002","< 0.00002","< 0.008",1.0095,0.407078189300412,2.56739130434783,0.122762148337596,4.10673164198583,0.641967213114754,1.56,0.441875,1.96558533145275,4.6094275445675,-5.767401579324,24.5815915916982,9.91246141185808,65.5059469964437,47.7709475162465,9.58633139858716,42.6427210851663,"Clorurada sódica",0.0217,"Alto",0.414,"Alto",0.0019,"Alto",0.023,"Moderado",0.0066,"Moderado","Muy Alto","Alto",NA,NA,NA,NA,5e-04,"Moderado"
"133","GA47C","Estiaje","13491-19-SW-177","SW-177","Huntumiri","Quebrada Huntumiri",2019-10-21,1899-12-31 15:12:00,8272710,222975,3689,"19 S","Anchapana","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Ninguno","Sí","Químico",NA,"Si",NA,NA,NA,"Sedimentario/Depósito superficial","En la base de la quebrada se observan cantos y bloques polimícticos de areniscas y volcánicos. En los margenes afloran areniscas cuarzosas de la Fm. Hualhuani.","Quebrada","Media",NA,"Incoloro","Inodoro",15.6,NA,8.47,91.5,NA,317.6,239.1,117.6,NA,0.164,4.183,6.76,107.8,"No","No","No","No","No","Rural","No","Ninguno","No","Ninguno","No","311320","A unos 20 m del punto de muestreo esta la carretera que va hacia la Calera (baños termales turísticos)","M.Carrasco & I. Becerra","89","7.3","93.7","0.2","3.395","< 0.009","< 0.002",20.97,"< 0.015","< 0.004",8.99,5.283,2.58,17.3,0.2498,"6.0000000000000001E-3",10.4,22.256,"< 0.00008","1.0999999999999999E-2","7.4000000000000003E-3","3.6999999999999998E-2",0.0352,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.8E-3","0.14399999999999999","< 0.00005","< 0.0005","3.5999999999999999E-3","8.9999999999999998E-4","< 0.0002","< 0.0002",NA,"6.9999999999999999E-4","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","3.2000000000000002E-3","< 0.0002","< 0.00002","< 0.008",8.99,5.304,2.59,17.7,0.2498,"6.3E-3",10.8,23.112,"< 0.00008","0.125","7.4000000000000003E-3","3.6999999999999998E-2",0.0371,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.8E-3","0.14599999999999999","< 0.00005","< 0.0005","7.7000000000000002E-3","8.9999999999999998E-4","< 0.0002","< 0.0002",NA,"8.0000000000000004E-4","< 0.0006","< 0.0002","< 0.00006","2.5000000000000001E-3","< 0.0002","< 0.0002","3.3999999999999998E-3","< 0.0002","< 0.00002","< 0.008",0.865,0.434814814814815,0.390869565217391,0.0659846547314578,1.75666903476366,1.53606557377049,0.243333333333333,0.436875,0.0957686882933709,2.3120425953972,-13.6498629324481,49.2409203374143,24.7522331304322,26.0068465321535,76.9622026275054,18.8956293828552,4.14216798963941,"Bicarbonatada cálcica",0.0074,"Alto",0.037,"Moderado",0.0018,"Alto",0.144,"Muy Alto",0.0036,"Moderado","Alto","Moderado",NA,NA,NA,NA,0.000168669370958319,"Moderado"
